Load;Heat;Wind
303.0968518;457.8700373;9.305
303.6810633;459.0213261;8.78
310.1085946;487.4769861;8.3275
324.4023059;530.21498;7.025
336.8643922;592.7637498;5.0725
345.7562511;620.4873547;4.8375
351.8474667;594.9212867;10.2925
357.162843;614.8817109;14.7225
356.9335368;626.8962283;17.0675
357.5162696;632.2614567;18.6575
357.4569006;611.3395224;18.6625
354.3981671;601.2685861;16.3925
350.6973388;560.4408862;13.6
349.5109521;560.1638746;11.3475
348.2187752;569.2447807;10.54
340.2289162;586.589619;5.3625
337.0067671;587.1267321;3.7325
337.6764458;537.212212;3.3225
345.4753408;544.7070181;5.795
335.8853505;540.8593216;7.315
324.2668607;509.426662;9.605
314.3676379;471.9005286;6.445
307.5422416;461.1049171;6.76
303.5743591;459.1343678;5.1925
303.2325977;466.9535423;12.425
302.4811429;483.5582406;24.395
304.6589689;499.258092;19.2275
306.085732;503.8672315;14.0975
311.9956193;510.9818244;7.4975
322.5088701;528.5370871;11.7
332.2267397;529.7633348;13.9025
337.4696971;520.2430055;13.1525
339.675406;491.4872274;17.95
338.9538391;449.6472355;17.99
336.5945168;417.4007924;16.8525
333.3548923;403.4255257;11.98
331.3794984;396.6365534;8.5
332.592739;398.556398;6.615
331.8132039;417.8164305;4.37
327.2590593;421.6530943;2.73
321.9157167;430.6151889;3.02
325.0721781;448.0599589;4.325
335.9498912;455.1485798;4.4825
330.4246013;468.2629179;4.625
319.5970588;456.3798414;6.22
309.1547518;454.9911795;7.265
302.845224;446.6635368;7.8925
298.462569;440.703569;9.5575
297.1606867;444.6884219;10.98
297.0259483;444.0280274;7.855
299.458939;446.3514708;8.42
297.798935;441.7220528;9.8225
300.9853788;441.3712094;6.5475
308.9134708;453.0184943;3.86
317.1092223;472.3710704;4.0725
323.3303216;474.3006564;3.14
326.7281414;480.4385221;4.6
328.9158287;480.3102651;4.35
328.0650142;479.135058;6.025
326.5714576;478.4661616;12.8525
327.7725513;459.0960542;10.6225
330.7272181;463.2029645;43.2125
331.6707315;466.556042;75.7625
329.5541003;467.2866047;36.3475
327.276739;470.7590597;25.565
330.2284458;474.6111917;26.4625
337.9721399;468.3620494;31.1975
326.7736472;453.280844;21.93
310.8593867;436.3597321;23.0375
300.9596456;427.2520073;34.8975
295.9031941;424.0922481;41.66
293.2444229;419.8142357;32.655
293.1295131;419.2431157;36.03
294.0151698;415.7845;46.125
301.4522725;422.4763364;32.775
314.8576885;464.6721283;27.885
333.4663022;503.0513913;15.72
343.3804233;506.6175994;5.535
348.563613;450.2573009;3.215
351.284946;446.5136037;3.1625
354.0438199;441.0964211;4.1525
354.4409384;424.6191231;1.7025
354.915836;384.2542083;4.2325
355.4013988;334.6510582;2.415
355.1876671;326.1336683;5.1525
355.4519971;315.3476845;4.425
351.8199785;334.1240987;3.255
345.3174456;347.9354704;2.1125
341.3391205;364.7110813;1.2425
340.9982589;385.3132153;6.0075
345.0519944;423.2458212;6.63
332.0974795;423.6302891;8.16
315.2174811;435.9482423;8.0675
303.3196366;445.880497;6.035
296.7084003;439.183281;5.045
292.9889314;452.635412;4.9525
293.2916475;462.3772631;5.775
295.4669281;456.2722129;9.595
302.1050239;476.173997;11.3075
315.2769953;490.5339292;15.3925
332.5124669;499.9319794;13.205
342.0555697;455.7709472;9.82
345.8689368;421.1065745;13.2675
349.150826;397.0673715;10.2025
352.3104206;351.3162517;9.2375
351.5245235;287.2935579;5.8925
351.917307;290.5752751;7.1575
353.4161791;272.9650806;7.2875
352.4322952;266.3280041;6.8025
352.3987195;247.9580774;5.4325
353.009648;267.7130421;3.86
343.6957318;283.3535521;8.235
342.129277;327.4323093;9.385
341.9509618;355.7985147;15.8025
344.166139;376.709639;34.21
331.3678162;391.3119144;102.4925
315.3597121;406.9474523;106.115
304.2842589;413.4777488;87.1375
300.1839027;432.8375299;72.2575
296.4802384;444.6964043;82.34
296.7616243;445.4649515;74.17
298.750451;446.3891848;50.1025
304.6059087;462.3695141;48.9175
320.7114751;476.4768574;49.8
338.826936;463.3951474;64.26
343.2328616;409.160437;157.3775
346.0529664;366.7204786;187.2825
347.02707;350.7032067;193.53
348.0224895;323.5432368;195.08
347.2821423;298.3305724;202.9225
348.1998212;300.0246002;185.66
349.7539955;283.3364209;188.3725
349.760698;276.8597239;185.055
351.4140602;285.3187829;168.3925
350.3587185;315.1724393;162.8575
342.9468709;346.5808045;156.005
339.5909266;380.9916398;134.275
341.4433451;380.0437656;116.275
345.2274294;395.7939405;99.1025
332.8017316;397.7339437;85.33
316.8921266;387.0233772;72.3625
307.2540107;366.9680498;62.6625
302.1442495;369.1879603;50.935
298.7225128;367.118616;36.415
296.066092;356.069132;20.9425
297.4088194;366.1358821;17.5675
305.0285791;364.9722018;12.705
320.530272;389.9614627;5.9975
335.9205878;419.779118;1.8875
345.1599007;423.916816;2.02
347.5306096;407.921733;3.2425
349.3694651;376.5105415;2.7425
352.4435952;340.1259145;1.65
352.096887;305.9778537;0.8075
352.3118082;271.3422233;2.9525
352.2298751;283.5065712;3.9425
353.8114348;299.1358038;3.06
354.664576;368.9385746;5.3775
356.1370338;380.9957953;4.3125
350.4024214;379.3809346;7.9975
347.4542514;396.2681597;18.8975
348.3541553;386.547109;47.3375
346.1561139;389.5562194;59.91
332.7236106;398.8871203;50.83
317.3065422;385.1189585;52.2675
305.5484408;375.5014945;54.0575
299.3506413;368.5213123;49.2625
294.6751595;373.8834151;56.76
296.3297821;379.6710674;68.7775
298.389278;383.5521407;77.6875
306.3095427;378.0314161;78.2775
320.7378266;391.1866974;89.9675
334.0330603;387.1739429;112.3175
343.8856188;344.7843581;151.485
349.4142466;325.0009962;175.26
352.332014;302.1522216;179.7025
351.9896368;279.2067057;174.485
349.9190517;267.034453;170.1075
351.2731733;231.306441;177.975
349.7547273;202.4300851;167.8175
347.9769863;199.1811611;185.7
347.7252208;202.0375762;188.52
346.3224964;207.5933207;178.755
339.1133843;213.9653439;145.755
335.0706202;232.7899686;115.1675
336.8572564;265.4679991;96.2825
338.1342298;259.9720741;95.3175
328.7282304;266.4333068;102.175
315.58723;276.4035326;111.4275
304.8146689;276.2048705;104.8775
299.4488303;277.8313691;105.4
296.6985195;288.7672339;104.385
294.5265993;273.0017661;96.2175
295.4894025;270.6250337;90.0875
297.5734906;279.3593781;89.565
300.2281397;283.9205794;104.0575
306.3860706;297.9151471;109.21
315.9806518;288.1198283;113.9575
324.9430552;273.2967272;131.2875
330.1231023;261.2147552;138.5875
331.9451767;249.7885983;138.8075
330.3750753;239.1326827;143.685
329.8255293;228.7147962;135.3025
326.2500441;216.812861;134.0375
324.2222855;201.7852108;134.8175
325.0960264;217.822209;115.9975
325.0248683;221.5363516;88.2425
320.2746062;240.6471914;53.9425
316.4284218;250.700288;48.4575
314.5173617;260.4864658;52.0675
322.621512;263.9002397;59.2375
318.3688347;269.7889164;74.445
307.9010437;274.9181581;65.09
299.4546168;285.1264764;38.545
292.8171923;291.6079483;30.7725
290.4402308;295.3034902;39.19
289.9315155;295.9002763;41.615
289.419187;303.7255682;37.795
292.2252516;310.9213296;34.355
290.432785;317.7564489;27.61
294.4438554;325.9852686;20.7275
302.3556309;325.4308749;17.37
311.7093418;310.4741484;17.62
317.4114821;291.6545768;16.115
321.3228371;283.9299775;19.44
323.7907951;283.3057111;24.0375
323.5587359;256.9430213;34.9375
322.0192795;238.4577861;44.755
321.9405204;229.9979315;58.6225
324.8990851;232.7936714;72.9925
326.4841733;242.0265108;77.2125
323.9010041;248.8265912;69.49
319.6270348;274.7682625;57.84
320.4632696;327.9230657;52.9775
326.6681227;344.9361953;50.17
318.5127925;359.8734046;48.1275
304.8528961;360.072316;34
295.0475469;357.5643478;28.865
291.0216648;373.6658878;27.435
288.0133244;388.6013225;29.06
289.1058941;405.4203702;29.7675
291.3895829;427.527219;29.2675
299.6550891;436.9664091;31.3525
310.7322532;436.503574;31.9575
328.7184322;419.1668073;23.76
338.843442;390.3843561;12.6925
343.3565313;361.90794;20.2925
344.7042409;298.9148476;33.2875
347.7298813;283.4111701;35.885
348.1179656;271.3369173;36.9
348.1106013;270.3793353;33.25
346.7561324;250.5571322;30.77
346.7343932;233.6324127;28.675
343.3355771;229.5594761;23.165
341.4576844;229.8084445;16.0525
331.6848281;231.4500986;9.33
328.1478072;239.0005032;11.5975
328.5538017;255.9275899;25.4375
331.3254142;277.5655263;24.5775
319.420172;286.2692832;16.9475
303.4785774;294.4404839;14.6125
292.7576341;298.0774933;13.0725
287.6599581;307.8387747;13.405
284.2843629;314.6247488;12.2675
283.9508308;317.921838;11.9525
286.0654456;326.8493072;13.8875
291.8362794;336.7034359;16.365
302.7331203;340.2338333;17.135
319.7851437;329.3919572;9.4075
328.3799692;322.5525326;9.225
332.6913262;316.3663914;7.9175
336.5405328;317.9092836;9.065
338.654061;293.9494687;9.5675
338.4163641;281.8203832;7.79
340.087938;274.9119399;12.36
339.6754681;273.3091675;12.175
339.7505329;262.0659707;15.3625
342.8522924;236.3832598;14.115
343.0290599;243.2964844;16.435
335.5398337;260.7835284;27.7925
330.4322858;288.6933478;40.6025
330.3022745;341.6446433;61.0725
334.1110796;384.4105056;87.125
323.8773977;405.7372598;88.86
308.7954705;401.8133203;84.425
298.4736067;393.2654523;82.2075
292.6993814;399.9725166;81.4425
289.2208828;414.8981271;78.635
288.573061;402.5060105;64.245
289.8603682;395.0291612;57.6825
298.2340438;383.272273;48.42
309.1173383;377.0849934;33.95
326.3681514;345.9943284;21.015
332.3778276;316.9387113;19.2425
336.6478033;279.0958878;12.81
340.4474041;256.8427179;10.5175
341.5831399;236.1217965;4.35
339.2137597;217.7420612;2.52
341.6966396;213.8459126;3.1625
341.9270445;181.5093847;3.19
341.9594068;178.0372976;2.7575
342.7182614;173.6065146;3.69
340.6661968;174.8335195;5.97
333.751067;198.9389376;7.645
331.6745487;217.5584508;7.59
331.0670327;232.4420717;8.3575
336.5841106;257.2507337;8.0525
327.1561982;268.6947267;10.23
311.592114;272.2493297;15.7075
300.7721282;275.6511789;17.0675
295.3297729;283.1587939;20.545
292.5941357;285.4103907;19.0675
291.8881545;285.5189008;21.8
293.6672688;291.5941491;21.89
300.2759262;304.7479802;17.63
312.3206658;300.5559599;13.205
330.4601082;312.3169002;6.7325
339.2899375;331.6611567;4.15
341.1911215;323.2665396;3.02
342.6938451;305.0663583;3.165
342.8758746;281.2433517;6.235
340.5963902;281.6415028;7.0525
342.4649188;273.705803;7.645
342.3992973;254.3585965;7.09
343.1471092;268.8866869;4.61
344.5318994;285.9646405;3.49
343.0167562;299.1933327;5.0725
335.6057134;312.4734219;5.655
333.3810109;344.3997442;11.295
335.754747;373.2855143;20.81
337.0578195;382.6985584;26.585
327.4392829;379.2589745;40.76
309.3898506;361.2984682;41.7625
299.7387345;351.8232817;42.7925
295.5971705;355.078243;37.8725
294.9310144;350.676456;21.72
293.7122637;350.43878;27.3425
295.0563299;354.4115954;37.9125
301.7944433;364.0210167;34.33
311.7676703;391.6390506;29.6375
328.1200067;416.9062406;20.625
337.2880572;404.3946048;12.4425
340.2829153;372.3943192;17.2725
341.6202597;354.4177025;18.5575
342.5937767;333.6264884;14.3375
343.4207748;335.180605;10.3825
343.6075287;326.0592671;8.4725
341.326273;321.2586264;5.9325
339.7690626;317.9110414;5.8225
338.3789054;316.9135957;3.7825
335.2322528;333.0631635;3.705
326.8930489;348.7359635;1.7975
323.8035318;364.6194184;8.3275
322.6932969;368.0021651;26.79
327.3224991;371.0261518;47.4975
319.8030912;357.617645;50.1475
306.7150462;349.2401306;52.465
297.3873249;339.4280316;54.56
290.593906;338.8958033;49.525
286.6084828;333.2501696;42.8425
285.4800574;322.9969228;37.255
284.7123357;309.9859823;37.465
285.9522297;310.7274881;37.0675
288.4968922;312.7716366;31.3925
296.6686245;314.7786005;21.76
309.5820099;336.2880985;22.7375
319.771062;325.7379468;40.3675
326.393174;316.937983;64.2325
327.8159416;293.4399422;91.25
326.0916804;278.0932839;92.815
325.6117006;266.7405901;120.255
322.8826427;264.5127153;99.51
321.188856;261.4325344;45.8475
319.9135456;272.4800747;31.55
319.870291;292.9128798;27.915
315.8056157;328.2074752;35.1325
311.1456064;333.2250569;34.3675
310.2429684;336.2322244;29.0325
316.8045195;346.2362189;27.8475
314.3613965;333.9743711;15.75
303.2423935;342.0941952;12.165
293.4815799;360.7648947;6.605
286.6341198;371.6060936;6.19
283.8565834;384.5023132;4.8725
281.4368908;386.0875797;7.8925
281.7700775;394.0984483;11.2825
283.058032;400.0232911;14.01
281.3642588;379.2527021;15.59
285.9063263;361.0202367;11.56
295.058352;343.3547035;8.6175
303.9148517;312.0428911;7.1675
310.4489139;293.4369152;5.2475
312.8113498;291.1469903;4.775
314.4520487;277.0813753;6.395
311.9311632;269.7124594;6.9325
311.4630524;261.1931184;5.0725
311.1119341;254.1815389;2.51
314.025606;257.093376;3.7325
315.9035144;264.7515271;3.335
312.3600566;278.1981916;2.5475
311.4242057;283.6722549;7.075
311.493135;308.9420765;18.505
316.9540199;339.8504952;35.7225
312.0506269;338.4786762;40.6175
297.2812686;349.0131177;41.9975
285.817718;346.3829569;48.3525
280.5861238;362.1357708;48.3925
278.6659069;377.004803;48.7475
278.8871567;391.6138846;34.645
281.4835249;420.7268966;22.415
288.3286298;426.8927443;17.1475
299.3652247;406.6562069;12.705
318.0818586;378.373492;4.6525
328.2436954;340.4548554;3.86
333.6845814;296.8132572;4.61
339.0097855;278.7543451;4.72
341.636762;252.8262279;7.4875
340.3691222;250.8563203;7.38
341.5776512;251.0421003;10.2425
340.5775897;242.2829994;11.415
340.2215233;236.0701778;13.3225
341.7654719;240.0482108;8.065
339.7846854;249.3768509;4.72
331.8344362;258.4205461;7.1025
325.8252834;286.1855243;11.2425
322.5170091;313.4663843;10.7275
327.9159184;351.4165973;13.6925
319.7578928;362.6562567;18.4875
301.7899392;362.6591769;30.9425
289.6812454;369.0668493;26.08
283.1603558;371.3284239;21.52
280.7239503;364.4466813;18.095
278.0588499;372.6155808;14.035
280.0058507;391.3181791;14.63
286.3765037;396.8738779;22.045
296.5457978;391.0199859;19.9125
314.2484724;369.1795696;18.77
324.2653681;311.7471413;13.3875
331.826446;287.5955862;15.895
337.6793788;260.4988445;16.475
341.7413421;247.6104703;13.47
344.153124;239.3534825;9.885
344.5791523;229.7951432;8.3175
344.3510664;229.5389014;6.0125
344.2833499;215.0902407;7.6275
345.5703974;216.927905;5.34
342.4787062;226.9040015;4.0825
334.5018253;248.5457742;4.94
330.1574593;292.5052427;4.675
327.3767712;326.7364964;7.8425
331.2410935;350.9290911;10.8475
322.2660959;363.8244539;20.94
305.2074518;366.1908276;37.3725
294.7219208;355.831161;48.025
288.8203417;338.9782536;32.9175
284.6884328;345.2105891;73.3
281.8900909;347.5675557;70.255
282.4823692;342.7318469;44.2175
287.1545324;347.2671757;25.92
299.0383721;346.5438369;32.9175
319.2259642;345.9975501;25.84
329.4634748;322.4048311;10.515
334.1997391;269.8141122;7.195
336.3891279;242.832312;6.6175
338.1579708;256.9677183;6.88
336.9785437;254.7512746;11.7425
336.4304698;244.5399999;17.9725
335.582586;253.5181919;21.9675
336.2033163;260.1216914;27.7275
337.3422948;230.5233504;38.9425
335.8990272;199.2531675;49.725
328.5137293;250.5169683;55.4675
324.4019949;294.9330403;43.41
323.554567;297.2124808;45.81
324.4825811;309.8960815;54.68
316.4441748;295.6700451;51.8025
301.9421708;276.9474135;40.7375
292.4141459;263.6716306;32.29
287.3809705;263.4774122;45.6475
284.615852;254.1763312;46.1125
284.1795767;254.5726488;46.5475
285.8099953;254.7144918;61.385
292.6981401;259.8626568;69.02
304.2998693;273.4614479;51.155
323.389498;264.3100244;33.3425
332.9000978;232.9585756;20.7175
336.7539141;199.6390722;18.57
339.766406;172.9793465;18.49
341.7825576;166.8581899;19.1325
340.918357;163.1829828;19.4525
338.7683472;160.0376382;24.4475
336.5120287;165.1284095;30.195
336.4471126;154.6223989;33.1325
336.9314042;152.4773341;41.83
335.3101609;168.3524655;55.535
327.7708752;201.2892169;64.1575
324.647253;219.5156635;80.6275
324.9588921;238.0550978;70.875
329.47963;240.5697554;59.8575
321.7250934;216.7828304;44.2775
304.3221979;206.7929236;26.2525
292.5782657;203.1865047;30.72
288.0437003;191.4652101;33.395
285.0553091;185.5170985;28.94
286.4389328;177.4563914;27.2425
288.6647191;176.7509586;24.7475
293.2361676;179.27823;22.84
303.4411348;193.6763647;10.32
322.3651486;199.6272569;3.965
330.6148051;179.9165088;2.77
334.0609377;181.1129568;1.6775
335.2605478;176.1548198;2.835
335.5276971;171.1405761;4.52
334.5463889;156.3294657;3.825
335.2385183;158.8344688;4.805
336.2457719;157.291366;6.9025
332.7592014;154.2791515;12.915
330.9129007;151.2973332;27.5675
327.7973517;149.8057405;43.5925
321.7904964;151.5572727;40.59
318.5758117;153.7820055;36.925
317.3341176;160.7842165;32.185
320.5549454;163.3740445;43.2
318.0876953;177.1580026;49.445
306.083384;195.103363;50.79
295.0327883;212.3526845;46.1125
289.0162032;228.4958243;50.9975
286.5447856;252.205374;44.0275
284.018737;282.0397849;27.4
284.6644372;289.1153234;19.4525
284.8450804;285.3723282;29.48
285.7707911;293.4923061;21.19
295.247581;303.7568707;10.8075
307.1549202;330.6849507;6.47
317.8410088;337.3945885;1.835
322.6818266;364.4421761;2.955
324.8983346;367.7946626;1.9
323.4936771;334.3360875;3.77
319.9243513;315.8162333;3.9925
318.6934592;320.7452563;5.7575
318.8298636;318.2384537;10.99
319.1154388;328.917406;10.2675
320.4867557;328.5104894;10.7275
318.1003413;323.7886264;13.625
314.5009897;335.8770307;13.5875
312.3680112;345.1465095;20.375
317.3834223;342.9737843;30.6125
317.4943697;329.9004258;32.42
305.4096427;324.4049509;27.83
294.4442552;321.4666819;27.6075
286.4461154;316.6706017;27.7275
282.9166531;320.8751303;27.24
280.9069338;325.2898925;23.8675
280.4653875;331.7565814;19.255
279.5349772;328.4880075;12.6275
277.3883657;316.6076148;9.8575
285.1290304;300.5242504;4.3375
296.3463401;296.2850189;3.0575
308.2242393;297.2312482;1.965
315.7651538;301.1916371;2.9275
317.4725096;297.7418674;4.6025
319.2478001;285.760871;5.0625
319.483547;271.1113753;5.535
320.0256613;253.804898;7.5375
321.628245;243.5887476;9.54
324.2571453;232.6856773;13.455
324.3712407;236.3547721;16.29
321.2075088;252.3731248;16.67
318.8494473;273.5792671;20.8375
317.8356819;307.3728579;31.46
319.6992047;330.0347313;47.5625
315.0662202;335.9564807;54.285
298.7071742;335.2729165;51.4775
287.6200707;318.3690154;54.14
282.5767325;312.7331727;65.315
280.6899591;309.8689444;66.05
282.7915104;309.6148282;57.42
284.9022703;315.9552241;47.4825
290.6809456;322.7731675;46.2175
302.592104;346.1984196;42.28
322.4401241;310.9151941;26.33
334.0685544;278.0788524;11.2925
342.1710608;271.059807;7.145
347.3004302;263.8627246;9.1225
350.1522347;239.0444565;19.5175
350.7051427;228.0897179;25.13
352.9548807;221.6536689;30.26
352.6945643;202.5036123;31.6425
352.2029917;208.8359488;24.3425
352.2386766;225.8248298;24.75
349.5760977;236.3067352;34.0675
340.2114191;264.2575981;35.37
335.0616324;291.3174704;47.3525
331.742878;301.8790171;91.3675
332.3769476;308.159759;104.7425
326.3965625;303.752272;83.38
310.0135035;283.5313281;56.6025
298.7185144;273.5081888;97.3925
292.9298403;276.0731075;93.45
289.3241533;281.6259774;57.525
287.6284787;279.4001179;28.875
289.1847611;302.3749084;16.5925
294.3042929;300.1627787;14.855
304.8336458;300.4091913;18.6075
322.0088343;293.7285663;14.9425
330.9833457;269.3062423;11.39
337.1001534;235.5784962;7.975
342.5003702;215.991555;8.2375
346.2803016;200.6400011;7.8775
344.3634869;189.0885032;7.79
